City,Number_Beds,Number_Baths,Latitude,Longitude,Bath_Bed_Ratio,Log_Income,Log_Population,Province_Code,Log_Price
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.242811303528269
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.993657580167481
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.151924121391561
Toronto,5.0,2.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,14.076952089152016
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.864301674514206
Toronto,3.0,4.0,43.7417,-79.3733,1.0,11.48247656671073,15.54675132684935,6,13.989464705423494
Toronto,4.0,4.0,43.7417,-79.3733,0.8,11.48247656671073,15.54675132684935,6,14.804308352648917
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.63578682390496
Toronto,4.0,2.0,43.7417,-79.3733,0.4,11.48247656671073,15.54675132684935,6,14.07402202531625
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.457407451830088
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.060277313201007
Toronto,3.0,3.0,43.7417,-79.3733,0.75,11.48247656671073,15.54675132684935,6,14.686302124387202
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.431319053559353
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.70903942580019
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.296318365198623
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.484226240787052
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.303018546545275
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.81541155306345
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.45869417545215
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.38318953651709
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,12.992256969959042
Toronto,2.0,3.0,43.7417,-79.3733,1.0,11.48247656671073,15.54675132684935,6,13.686541314323094
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.120363378739663
Toronto,4.0,3.0,43.7417,-79.3733,0.6,11.48247656671073,15.54675132684935,6,13.971660095885833
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.94566212039206
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.74186509422166
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.664572545324233
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.8924725250259
Toronto,6.0,4.0,43.7417,-79.3733,0.5714285714285714,11.48247656671073,15.54675132684935,6,13.70903942580019
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.737441983739734
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,14.058379086501152
Toronto,3.0,2.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.74830287778897
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.39239204133378
Toronto,1.0,1.0,43.7417,-79.3733,0.5,11.48247656671073,15.54675132684935,6,13.253217940515357
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.345508528717259
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.36906875587051
Toronto,2.0,1.0,43.7417,-79.3733,0.3333333333333333,11.48247656671073,15.54675132684935,6,13.93320558974843
Toronto,4.0,5.0,43.7417,-79.3733,1.0,11.48247656671073,15.54675132684935,6,14.943034513960948
Toronto,6.0,2.0,43.7417,-79.3733,0.2857142857142857,11.48247656671073,15.54675132684935,6,14.580978865220017
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.815311538161147
Toronto,2.0,2.0,43.7417,-79.3733,0.6666666666666666,11.48247656671073,15.54675132684935,6,13.81451105863119
