City,Price,Address,Number_Beds,Number_Baths,Province,Population,Latitude,Longitude,Median_Family_Income
Burnaby,1079000.0,808-689 ABBOTT STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,799000.0,404-9350 UNIVERSITY HIGH STREET,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,740000.0,1505-6188 WILSON AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,679900.0,203-10155 RIVER DRIVE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,698500.0,1510-928 HOMER STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,3680000.0,2798 YALE STREET,6,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2198000.0,2201-8555 GRANVILLE STREET,2,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,949800.0,503-1471 HUNTER STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1019900.0,513-2235 E BROADWAY,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,668000.0,2703-3833 EVERGREEN PLACE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1524900.0,122-1552 E 3RD AVENUE,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1249900.0,104-1550 E 3RD AVENUE,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,882000.0,808-3588 KETCHESON ROAD,2,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,968000.0,107-255 W 1ST STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,599900.0,214-2600 E 49TH AVENUE,2,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,698000.0,409-3260 ST JOHNS STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,838000.0,1201-7788 ACKROYD ROAD,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1349000.0,213-2060 CURLING ROAD,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1746900.0,1218 LE ROI STREET,4,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,855000.0,407-83 MOODY STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,909000.0,401-379 E BROADWAY,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,868888.0,6-6888 ALDERBRIDGE WAY,3,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,629000.0,307-9222 UNIVERSITY CRESCENT,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1228000.0,2406-1155 SEYMOUR STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,699900.0,3208-2181 MADISON AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,799000.0,111-7133 14TH AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1500000.0,5790 HALIFAX STREET,4,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,479888.0,3107-13495 CENTRAL AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1219900.0,208-709 REGAN AVENUE,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,899000.0,1131-8988 PATTERSON ROAD,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,539000.0,806-1003 BURNABY STREET,0,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1999000.0,4917 VENABLES STREET,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,499000.0,903-10448 UNIVERSITY DRIVE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,498000.0,406-10838 WHALLEY BOULEVARD,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,4250000.0,587 N DOLLARTON HWY,6,8,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,849000.0,2104-530 WHITING WAY,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1128800.0,4001-4880 BENNETT STREET,3,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,549000.0,1203-530 WHITING WAY,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,826000.0,1102-3588 KETCHESON ROAD,2,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,988000.0,515-3588 KETCHESON ROAD,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1299800.0,1124 SALTER STREET,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2570000.0,4800 WYNE CRESCENT,5,5,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,585000.0,207-3033 TERRAVISTA PLACE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1746900.0,1212 LE ROI STREET,4,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,585000.0,207-3033 TERRAVISTA PLACE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1599000.0,8348 12TH AVENUE,4,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,439900.0,PH6-6991 VICTORIA DRIVE,0,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,780000.0,604-4888 BRENTWOOD DRIVE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,749000.0,402-8940 UNIVERSITY CRESCENT,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,9490000.0,472 W 39TH AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,3680000.0,1909 E 64TH AVENUE,8,7,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1399999.0,2234 E 3RD AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2588000.0,801-210 E 5TH AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1098800.0,806-89 NELSON STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1498000.0,6447 BEATRICE STREET,4,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,384900.0,104-315 TENTH STREET STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,728000.0,1105-3996 DUMFRIES STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,649900.0,1501-909 MAINLAND STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,598000.0,603-6200 RIVER ROAD,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,799000.0,3302-888 CARNARVON STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,899000.0,24-22800 WINDSOR COURT,4,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,324000.0,411-13782 108 AVENUE,0,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,599000.0,10-5809 WALES STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1898000.0,3363 VIEWMOUNT PLACE,5,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,518000.0,309-888 GAUTHIER AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,998000.0,1128 ROCHESTER AVENUE,3,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1032888.0,3E-2775 FIR STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,3288000.0,1694 W 62ND AVENUE,4,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1649900.0,A-111 HEMLOCK DRIVE,4,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,399900.0,520-9339 UNIVERSITY CRESCENT,0,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2724900.0,108-555 W 28TH AVENUE,4,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1888888.0,4229 PENDER STREET,6,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1215800.0,206-6485 MANITOBA STREET,2,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1139900.0,900-3280 CORVETTE WAY,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,843800.0,1002-7358 EDMONDS STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,818800.0,3108-6333 SILVER AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1184900.0,503-2550 GARDEN DRIVE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,729000.0,421-3163 RIVERWALK AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1088888.0,6019 SPROTT STREET,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1595000.0,9790 124 STREET,6,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2070000.0,3747 UNION STREET,4,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,639000.0,2903-131 REGIMENT SQUARE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1199000.0,1207-8555 CAPSTAN WAY,3,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,699000.0,803-9887 WHALLEY BOULEVARD,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,758000.0,505-6088 WILLINGDON AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,3780000.0,302-1009 LAURIER AVENUE,3,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,650000.0,1408-833 AGNES STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1780000.0,1415 E 18TH STREET,4,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,869000.0,62-2727 E KENT AVENUE NORTH,3,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,569000.0,405-14820 104 AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,895000.0,1502-6658 DOW AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,828000.0,315-1661 QUEBEC STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,778000.0,301-1675 W 10TH AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2339900.0,637 W 30TH AVENUE,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,5880000.0,5761 MARGUERITE STREET,5,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2298000.0,2302-1111 ALBERNI STREET,2,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,620000.0,1611-13350 CENTRAL AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2499000.0,7221 FRANCES STREET,7,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,835000.0,1002-6220 MCKAY AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,670900.0,3605-13573 98A AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1588000.0,TH3-6438 BYRNEPARK DRIVE,4,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,565000.0,303-4353 HALIFAX STREET,2,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1399900.0,274 E 3RD STREET,3,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2099800.0,12321 95A AVENUE,7,6,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,749900.0,222-2008 PINE STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,638000.0,705-3660 VANNESS AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1748800.0,301-5118 CAMBIE STREET,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1758000.0,508 LAURENTIAN CRESCENT,5,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,450000.0,2910-13696 100 AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1498000.0,TH14-6438 BYRNEPARK DRIVE,4,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2388000.0,625 W 15 STREET,5,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,700000.0,201-9688 148 STREET,3,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,649900.0,709-1177 HORNBY STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,748000.0,905-1833 CROWE STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1487000.0,2003-33 SMITHE STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,699900.0,1709-58 KEEFER PLACE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1599000.0,7839 17TH AVENUE,4,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1499000.0,2032 E 44TH AVENUE,3,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,460000.0,105-1655 NELSON STREET,0,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1328000.0,1203-128 W 15 STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1650000.0,1720 VENABLES STREET,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1328000.0,301-36 WATER STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,748000.0,1705-1155 SEYMOUR STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,499000.0,1406-8131 NUNAVUT LANE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1529000.0,2946 E 3RD AVENUE,3,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1598000.0,3201-1372 SEYMOUR STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,659000.0,504-89 NELSON STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,580000.0,3901-9887 WHALLEY BOULEVARD,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,750000.0,303-700 KLAHANIE DRIVE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1199000.0,105-1468 W 14TH AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2789000.0,1-1310 W KING EDWARD AVENUE,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1888000.0,7884 PATTERSON AVENUE,6,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1949900.0,1709 REGAN AVENUE,6,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,899000.0,808-433 SW MARINE DRIVE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1250000.0,2009-308 MORRISSEY ROAD,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1599000.0,7089 MALIBU DRIVE,3,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,799999.0,510-10448 UNIVERSITY DRIVE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,730000.0,1006-5508 HOLLYBRIDGE WAY,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,698000.0,706-1065 QUAYSIDE DRIVE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2780000.0,92 GLOVER AVENUE,9,6,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1699000.0,7520 6TH STREET,4,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1298000.0,13398 112 AVENUE,4,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,3650000.0,4242 HURST STREET,8,7,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,485000.0,307-3 N GARDEN DRIVE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,3090000.0,1824 E 11TH AVENUE,4,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,599000.0,302-423 AGNES STREET,3,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,639000.0,102-1825 W 8TH AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,932000.0,7-638 REGAN AVENUE,2,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,639888.0,2004-3771 BARTLETT COURT,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1486800.0,301-6485 MANITOBA STREET,3,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,599900.0,1906-1045 AUSTIN AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1599000.0,2509 E 27TH AVENUE,2,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1199000.0,2052 DEEP COVE CRESCENT,3,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,978800.0,103-6485 MANITOBA STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1199000.0,613-3289 RIVERWALK AVENUE,3,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,695000.0,206-1633 TATLOW AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1598000.0,513-7228 ADERA STREET,3,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,779000.0,1505-1327 E KEITH ROAD,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,695000.0,108-2770 BURRARD STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1118880.0,411-1045 AUSTIN AVENUE,3,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1950000.0,152 W WOODSTOCK AVENUE,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,899000.0,1203-4465 JUNEAU STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1588888.0,2942 RENFREW STREET,6,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,988000.0,3601-4510 HALIFAX WAY,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,779000.0,2857 WALL STREET,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1828000.0,1002 QUADLING AVENUE,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1378000.0,333-1633 MACKAY AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,888000.0,1801 289 DRAKE STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,749900.0,14257 101A AVENUE,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1488000.0,506-720 CARNARVON STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,499900.0,2601-4400 BUCHANAN STREET,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2288000.0,706-933 HORNBY STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,895000.0,6916 UNION STREET,4,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2090000.0,1505-5580 NO. 3 ROAD,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,825000.0,401-718 MAIN STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,550000.0,109-718 EDGAR AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,688800.0,1767 HIE AVENUE,3,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1499000.0,123-5383 WILLOW STREET,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,539900.0,302-9146 SATURNA DRIVE,2,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1809900.0,627 W 30TH AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,688000.0,403-3996 DUMFRIES STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1298000.0,1210-1028 BARCLAY STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,999000.0,406-345 WATER STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,3590000.0,5507-1289 HORNBY STREET,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,739800.0,1906-555 DELESTRE AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1799900.0,723 WILMOT STREET,5,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2398000.0,860 E 61ST AVENUE,5,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1899000.0,1095 E 14TH AVENUE,4,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,839000.0,2507-1289 HORNBY STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1388000.0,227 E EIGHTH AVENUE,3,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,588000.0,310-4728 BRENTWOOD DRIVE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,549900.0,321-1445 MARPOLE AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2400000.0,11112 BOLIVAR CRESCENT,3,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,598000.0,305-4194 MAYWOOD STREET,2,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,699900.0,303-9080 UNIVERSITY CRESCENT,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,748800.0,3110-4711 HAZEL STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,459000.0,1710-13618 100 AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,649900.0,1201-1155 SEYMOUR STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,545800.0,313-13555 GATEWAY DRIVE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,845000.0,8893 HORNE STREET,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,698000.0,1230-933 HORNBY STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1198000.0,20-4588 DUBBERT STREET,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1099000.0,101-4223 HASTINGS STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,578800.0,107-307 W 2ND STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1299900.0,508-3198 RIVERWALK AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,599999.0,1503-10 LAGUNA COURT,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,829999.0,2208-13428 105 AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1790000.0,3217 COLUMBIA STREET,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1938000.0,PH2-1226 HAMILTON STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,585000.0,207-415 E COLUMBIA STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2689000.0,6975 AUBREY STREET,10,6,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,475000.0,901-13685 102 AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,735000.0,8-9383 121 STREET,3,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2238000.0,2967 CAMROSE DRIVE,6,5,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,634500.0,2003-145 ST. GEORGES AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,709000.0,310-4550 FRASER STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,878000.0,406-1476 W 10TH AVENUE,2,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1180000.0,3206-8131 NUNAVUT LANE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,619000.0,34-98 BEGIN STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,6580000.0,5790 ADERA STREET,5,7,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,735000.0,1210-688 ABBOTT STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1049000.0,48-11860 RIVER ROAD,5,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,565000.0,1010-657 WHITING WAY,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,688800.0,1306-901 LOUGHEED HIGHWAY,2,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,735000.0,8-9383 121 STREET,3,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1068000.0,802-2085 SKYLINE COURT,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1920000.0,6140 BRYANT STREET,4,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,749900.0,806-58 KEEFER PLACE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,634500.0,2003-145 ST. GEORGES AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,699800.0,510-360 E 36TH AVENUE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1799000.0,3586 TRINITY STREET,4,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,885900.0,1404-13573 98A AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1399000.0,411-5733 ALBERTA STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,899000.0,3107-6383 MCKAY AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1399900.0,237-2060 CURLING ROAD,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,575000.0,711-10155 RIVER DRIVE,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2078000.0,5929 BERWICK STREET,4,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,549000.0,208-13789 107A AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,2145000.0,9300 CAPSTAN WAY,5,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,925000.0,306-31 RELIANCE COURT,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1888000.0,2-2119 E 29TH AVENUE,3,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,599000.0,212-2320 TRINITY STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1125000.0,113-649 E 3RD STREET,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,799900.0,2008-1155 SEYMOUR STREET,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1498000.0,4066 YUKON STREET,3,3,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,1699900.0,2249 MONASHEE COURT,6,4,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,899000.0,233-383 E 37TH AVENUE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,476000.0,401-8850 UNIVERSITY CRESCENT,1,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,799900.0,1109-10448 UNIVERSITY DRIVE,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,639000.0,403-423 AGNES STREET,3,1,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,725000.0,518-735 ANSKAR COURT,2,2,British Columbia,249125,49.2667,-122.9667,83000.0
Burnaby,599000.0,702-555 DELESTRE AVENUE,2,1,British Columbia,249125,49.2667,-122.9667,83000.0
